unique_id,id,name,child_of_artifact,basis_name,component_basis,system,subfunction_type,function_id,subfunction_basis,sys_id,sys_name,sys_type,sys_type_name,mat_id,material_name,input_flow,input_flow_basis,child_of_flow_input,input_artifact,output_flow,output_flow_basis,child_of_flow_output,output_artifact,subfunction_tier,func_parent_heir_id,parent_teir,parent_subfunction,func_grandparent_heir_id,grandparent_teir,grand_parent_subfunction,manufac_process_type,manufac_type,fail_id,severity,failure,child_of_failure
10255,18763,striker,18768,71,sled,615,53,44678,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18793,5,solid,1,18793,2,22,1,control magnitude,,,,6,machining,60,0,abrasive wear,9
10256,18763,striker,18768,71,sled,615,53,44675,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18740,5,solid,1,18740,2,22,1,control magnitude,,,,6,machining,60,0,abrasive wear,9
10257,18763,striker,18768,71,sled,615,13,44683,guide,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18740,40,mechanical,29,18789,2,37,1,provision,,,,6,machining,60,0,abrasive wear,9
10258,18763,striker,18768,71,sled,615,13,44677,guide,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18784,5,solid,1,18784,2,37,1,provision,,,,6,machining,60,0,abrasive wear,9
10259,18763,striker,18768,71,sled,615,13,44676,guide,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18787,5,solid,1,18787,2,37,1,provision,,,,6,machining,60,0,abrasive wear,9
10260,18763,striker,18768,71,sled,615,9,44680,export,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18765,40,mechanical,29,18789,2,37,1,provision,,,,6,machining,60,0,abrasive wear,9
10261,18764,grip to receiver screw,18790,163,screw,615,18,44686,couple,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18762,5,solid,1,18737,2,17,1,connect,,,,6,machining,,,,
10262,18764,grip to receiver screw,18790,163,screw,615,18,44685,couple,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18762,5,solid,1,18787,2,17,1,connect,,,,6,machining,,,,
10263,18764,grip to receiver screw,18790,163,screw,615,18,44684,couple,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18787,5,solid,1,18737,,,,,,,,6,machining,,,,
10264,18765,striker pin,18768,70,link,615,53,44691,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18763,5,solid,1,18763,,,,,,,,6,machining,,,,
10265,18765,striker pin,18768,70,link,615,53,44688,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18776,5,solid,1,18776,2,22,1,control magnitude,,,,6,machining,,,,
10266,18765,striker pin,18768,70,link,615,52,44689,secure,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18795,5,solid,1,18795,2,22,1,control magnitude,,,,6,machining,,,,
10267,18765,striker pin,18768,70,link,615,10,44690,transfer,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18763,40,mechanical,29,18776,2,50,1,support,,,,6,machining,,,,
10268,18765,striker pin,18768,70,link,615,10,44687,transfer,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18776,40,mechanical,29,18763,2,17,1,connect,,,,6,machining,,,,
10269,18766,contact pin,18728,14,guiders,615,53,44693,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18752,5,solid,1,18789,2,17,1,connect,,,,6,machining,,,,
10270,18766,contact pin,18728,14,guiders,615,53,44692,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18762,5,solid,1,18762,2,17,1,connect,,,,6,machining,,,,
10271,18766,contact pin,18728,14,guiders,615,13,44694,guide,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18784,5,solid,1,18789,2,17,1,connect,,,,6,machining,,,,
10272,18767,velocity adjust screw,18758,163,screw,615,53,44696,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18782,5,solid,1,18782,2,17,1,connect,,,,6,machining,,,,
10273,18767,velocity adjust screw,18758,163,screw,615,53,44695,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18736,5,solid,1,18789,2,7,1,channel,,,,6,machining,,,,
10274,18767,velocity adjust screw,18758,163,screw,615,52,44698,secure,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18733,5,solid,1,18733,2,50,1,support,,,,6,machining,,,,
10275,18767,velocity adjust screw,18758,163,screw,615,24,44697,regulate,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18732,40,mechanical,29,18789,,,,,,,,6,machining,,,,
10276,18768,bolt assembly,18725,175,assembly,615,,,,615,orion paintball gun,1,consumer,,,,,,,,,,,2,7,1,channel,,,,,,,,,
10277,18769,o-rings,18725,97,seal,615,53,44699,position,615,orion paintball gun,1,consumer,16,rubber,5,solid,1,18738,5,solid,1,18738,2,7,1,channel,,,,7,oem,27,0,corrosion fatigue,1
10278,18770,valve stem assembly,18725,175,assembly,615,,,,615,orion paintball gun,1,consumer,,,,,,,,,,,,,,,,,,,,,,,
10279,18771,ball stop assembly,18725,175,assembly,615,,,,615,orion paintball gun,1,consumer,,,,,,,,,,,2,7,1,channel,,,,,,,,,
10280,18772,contact spring,18728,135,spring,615,53,44703,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18778,5,solid,1,18778,2,50,1,support,,,,4,forming,43,0,high cycle fatigue,14
10281,18772,contact spring,18728,135,spring,615,41,44700,supply,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18789,40,mechanical,29,18778,2,17,1,connect,,,,4,forming,43,0,high cycle fatigue,14
10282,18772,contact spring,18728,135,spring,615,38,44702,store,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18778,40,mechanical,29,18789,2,17,1,connect,,,,4,forming,43,0,high cycle fatigue,14
10283,18772,contact spring,18728,135,spring,615,13,44701,guide,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18742,5,solid,1,18742,2,50,1,support,,,,4,forming,43,0,high cycle fatigue,14
10284,18773,drop forward,18768,146,insert,615,18,44705,couple,615,orion paintball gun,1,consumer,2,aluminum,5,solid,1,18762,5,solid,1,18734,2,7,1,channel,,,,6,machining,20,0,creep,
10285,18773,drop forward,18768,146,insert,615,18,44704,couple,615,orion paintball gun,1,consumer,2,aluminum,5,solid,1,18794,5,solid,1,18785,2,50,1,support,,,,6,machining,20,0,creep,
10286,18775,striker o-ring,18768,97,seal,615,53,44708,position,615,orion paintball gun,1,consumer,16,rubber,5,solid,1,18763,5,solid,1,18763,2,50,1,support,,,,7,oem,27,0,corrosion fatigue,1
10287,18776,main bolt,18768,71,sled,615,53,44713,position,615,orion paintball gun,1,consumer,2,aluminum,5,solid,1,18769,5,solid,1,18789,2,50,1,support,,,,6,machining,60,0,abrasive wear,9
10288,18776,main bolt,18768,71,sled,615,53,44712,position,615,orion paintball gun,1,consumer,2,aluminum,5,solid,1,18777,5,solid,1,18789,,,,,,,,6,machining,60,0,abrasive wear,9
10289,18776,main bolt,18768,71,sled,615,53,44711,position,615,orion paintball gun,1,consumer,2,aluminum,5,solid,1,18765,5,solid,1,18789,2,17,1,connect,,,,6,machining,60,0,abrasive wear,9
10290,18776,main bolt,18768,71,sled,615,52,44710,secure,615,orion paintball gun,1,consumer,2,aluminum,5,solid,1,18795,5,solid,1,18789,2,17,1,connect,,,,6,machining,60,0,abrasive wear,9
10291,18776,main bolt,18768,71,sled,615,35,44718,convert,615,orion paintball gun,1,consumer,2,aluminum,30,human energy,29,18754,40,mechanical,29,18789,2,50,1,support,,,,6,machining,60,0,abrasive wear,9
10292,18776,main bolt,18768,71,sled,615,13,44717,guide,615,orion paintball gun,1,consumer,2,aluminum,5,solid,1,18789,5,solid,1,18791,,,,,,,,6,machining,60,0,abrasive wear,9
10293,18776,main bolt,18768,71,sled,615,13,44716,guide,615,orion paintball gun,1,consumer,2,aluminum,5,solid,1,18787,5,solid,1,18787,2,50,1,support,,,,6,machining,60,0,abrasive wear,9
10294,18776,main bolt,18768,71,sled,615,13,44715,guide,615,orion paintball gun,1,consumer,2,aluminum,40,mechanical,29,18754,40,mechanical,29,18789,2,7,1,channel,,,,6,machining,60,0,abrasive wear,9
10295,18776,main bolt,18768,71,sled,615,10,44709,transfer,615,orion paintball gun,1,consumer,2,aluminum,40,mechanical,29,18789,40,mechanical,29,18765,2,7,1,channel,,,,6,machining,60,0,abrasive wear,9
10296,18776,main bolt,18768,71,sled,615,8,44714,import,615,orion paintball gun,1,consumer,2,aluminum,30,human energy,29,18754,30,human energy,29,18789,,,,,,,,6,machining,60,0,abrasive wear,9
10297,18777,bolt o-ring,18768,97,seal,615,53,44719,position,615,orion paintball gun,1,consumer,16,rubber,5,solid,1,18776,5,solid,1,18776,1,,,,,,,7,oem,27,0,corrosion fatigue,1
10298,18778,trigger contact,18728,77,latch release,615,53,44721,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18772,5,solid,1,18772,1,,,,,,,6,machining,20,0,creep,
10299,18778,trigger contact,18728,77,latch release,615,35,44722,convert,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18789,40,mechanical,29,18789,1,,,,,,,6,machining,20,0,creep,
10300,18778,trigger contact,18728,77,latch release,615,13,44724,guide,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18742,5,solid,1,18742,1,,,,,,,6,machining,20,0,creep,
10301,18778,trigger contact,18728,77,latch release,615,10,44723,transfer,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18789,40,mechanical,29,18784,3,38,2,store,37,1,provision,6,machining,20,0,creep,
10302,18778,trigger contact,18728,77,latch release,615,10,44720,transfer,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18772,40,mechanical,29,18789,2,17,1,connect,,,,6,machining,20,0,creep,
10303,18779,valve set screw,18729,163,screw,615,53,44726,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18788,5,solid,1,18789,2,17,1,connect,,,,6,machining,,,,
10304,18779,valve set screw,18729,163,screw,615,52,44725,secure,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18787,5,solid,1,18787,2,7,1,channel,,,,6,machining,,,,
10305,18780,trigger spring,18728,135,spring,615,53,44730,position,615,orion paintball gun,1,consumer,17,steel,5,solid,1,18742,5,solid,1,18742,2,50,1,support,,,,4,forming,43,0,high cycle fatigue,14
10306,18780,trigger spring,18728,135,spring,615,41,44728,supply,615,orion paintball gun,1,consumer,17,steel,40,mechanical,29,18789,40,mechanical,29,18742,2,7,1,channel,,,,4,forming,43,0,high cycle fatigue,14
